UserId,ItemId,CategoryId,Clicked,Purchased,Relevance,Novelty,Pur_diversity,Rec_diversity,Unexpectedness,Serendipity,Timeliness,User satisfaction,Purchase intention,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
5155,5908242,3639,0,0,1,1,2,4,4,1,4,3,1,2,2,4,5,5,4,4,5,4,3,6,6,6,3,7,1,6,1,1,5
21052,5431909,3640,0,0,2,2,4,4,4,2,2,3,2,4,3,3,4,5,4,3,5,4,3,3,6,3,5,5,4,4,5,3,5
12828,8595997,6188,0,0,1,2,1,2,2,2,2,3,5,3,4,3,2,4,3,5,4,5,5,6,2,3,3,4,3,2,4,3,5
19562,13487508,1954,0,0,4,1,2,3,4,1,1,4,1,3,5,5,5,5,3,3,3,3,3,3,1,4,1,5,3,7,4,4,1
22498,158717,1954,0,0,1,2,1,5,4,1,1,1,1,2,1,4,4,5,5,5,5,5,2,7,3,3,1,6,2,7,7,6,4
4870,3195512,1950,0,0,3,1,4,1,4,2,2,4,3,5,5,5,4,4,2,3,2,3,5,5,5,7,5,5,5,6,4,6,4
7261,8850563,1949,0,0,2,2,4,4,1,1,2,1,1,1,2,3,4,4,5,5,5,5,4,7,5,5,6,6,1,5,3,4,4
21502,974186,6078,0,0,4,5,5,3,5,4,4,4,3,3,4,4,4,4,3,4,4,4,4,5,3,6,2,6,5,6,2,6,2
23821,11816127,1947,0,0,4,4,4,3,4,3,3,3,3,4,3,4,3,4,4,4,3,4,5,6,5,4,4,4,3,6,6,4,4
22575,7275828,10502,0,0,2,1,2,2,4,2,1,3,1,3,3,4,5,5,4,4,4,3,3,7,7,5,6,6,2,7,2,7,2
1360,3920909,2042,0,0,4,4,2,2,2,2,3,2,2,3,4,4,5,5,5,5,5,1,1,1,1,7,5,7,5,6,6,7,6
13503,3164608,2047,0,0,2,4,4,2,2,4,2,3,4,2,2,2,5,5,5,5,4,4,4,5,3,5,3,6,2,6,2,6,1
17643,4678615,2047,0,0,4,4,4,2,1,4,4,5,4,4,4,4,3,4,5,4,3,5,2,2,3,5,5,5,3,5,4,3,3
20746,1438884,2048,0,0,1,1,2,1,2,4,4,4,2,5,3,4,5,5,4,4,2,4,2,1,6,5,5,5,4,3,5,4,3
6534,2888987,397,0,0,2,1,3,5,1,1,1,3,2,2,5,5,4,5,4,5,3,3,2,5,3,6,5,7,6,7,3,5,6
9174,1428464,397,0,0,5,5,4,3,4,5,4,5,5,4,3,3,5,3,5,2,4,5,4,3,5,5,6,6,6,6,5,6,6
5146,4557130,555,0,0,4,2,3,3,2,4,4,3,2,3,3,4,5,5,4,3,4,4,3,5,3,6,2,6,3,6,1,6,2
8957,4212934,1938,0,0,4,5,5,2,5,1,1,2,2,4,3,4,5,5,3,4,4,3,3,3,6,7,5,7,5,6,1,6,3
11517,5659397,555,0,0,4,4,4,4,4,4,5,5,5,4,4,4,3,5,3,5,4,4,2,2,6,6,5,5,6,6,3,6,6
859,5215343,1234,0,0,4,4,2,2,3,4,4,4,4,4,4,5,5,5,4,3,3,3,2,2,2,5,5,6,5,5,3,4,5
1500,13508753,373,0,0,5,5,5,5,4,5,4,5,4,3,2,5,5,5,2,5,3,5,3,6,4,4,4,7,5,5,4,5,5
16730,4779183,368,0,0,5,5,5,3,5,5,4,5,5,3,3,5,5,5,3,3,3,4,4,7,5,7,1,6,1,7,3,7,5
24610,175242,370,0,0,4,5,5,1,4,5,4,5,5,4,5,4,4,4,4,3,3,3,4,6,3,6,3,6,5,5,3,5,3
1375,2689212,514,0,0,4,4,4,4,4,3,2,3,1,4,4,4,4,4,4,3,3,4,4,3,3,7,6,6,3,7,1,3,2
14352,7040484,1079,0,0,4,2,2,2,1,2,2,3,2,2,4,3,5,5,4,3,4,3,5,7,5,3,6,5,2,7,5,3,2
19492,4745156,1226,0,0,4,4,2,4,3,2,4,3,4,3,3,4,4,4,4,4,4,4,4,7,6,5,2,5,1,6,1,2,2
19580,3873718,1226,0,0,5,1,1,4,4,4,5,4,4,3,4,3,3,4,5,5,5,5,1,5,6,7,5,7,7,7,4,3,5
24393,11916347,1079,0,0,2,2,2,2,1,1,2,3,2,4,4,4,4,4,4,4,3,4,3,5,3,6,6,6,5,5,2,6,2
16891,3509964,2786,0,0,1,2,2,2,2,2,3,2,2,5,2,5,2,5,5,4,2,5,3,5,3,5,6,6,3,6,5,3,3
11375,12993552,2791,0,0,2,2,4,5,4,2,1,2,2,4,4,4,4,4,4,4,3,3,4,7,7,5,7,7,2,6,6,2,2
1217,13874824,6682,0,0,4,3,2,5,5,1,3,1,1,3,4,4,5,5,4,2,5,4,2,1,5,5,3,6,7,6,5,7,2
2351,11812460,2907,0,0,1,1,4,5,5,1,1,1,1,5,1,4,4,4,3,4,4,4,5,3,7,7,3,6,5,6,2,6,1
3031,14082749,2906,0,0,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,3,6,2,6,2,6,3,6,3,6,2
10933,1610408,6682,0,0,1,1,4,3,2,1,1,2,1,3,4,4,5,5,4,3,3,4,3,3,5,6,2,6,3,6,3,6,2
12762,9086160,2907,0,0,1,4,1,5,4,4,2,3,2,2,2,4,4,4,5,5,5,5,2,1,1,1,1,5,4,4,4,3,1
18004,5805296,2907,0,0,1,2,1,3,1,1,2,1,1,3,1,1,3,5,5,5,5,5,5,7,6,7,1,7,1,7,1,7,1
20834,7681006,2906,0,0,2,1,2,1,2,2,2,3,2,5,2,4,4,4,4,4,4,4,3,5,6,6,6,6,5,5,3,3,3
4934,6295933,2789,0,0,4,4,2,2,2,4,4,4,4,2,1,5,2,5,3,5,5,5,5,7,5,5,5,5,2,7,1,2,3
15031,4530266,2792,0,0,4,3,3,3,4,3,2,3,1,4,2,4,4,4,4,5,4,4,3,4,5,5,3,5,5,5,3,5,3
15235,4789118,2792,0,0,4,4,4,3,2,2,2,2,4,3,3,4,4,4,5,4,4,4,3,5,4,4,4,5,3,6,2,6,1
847,6037993,2795,0,0,1,1,3,3,5,1,1,1,1,5,5,3,4,5,5,2,2,2,5,7,1,6,7,6,1,7,1,1,3
18869,3144445,2795,0,0,5,5,4,4,3,5,3,4,3,5,4,4,4,3,3,3,4,4,4,2,4,3,6,5,6,6,2,3,3
12271,2442384,2795,0,0,4,2,4,2,2,2,4,4,4,4,4,4,4,5,5,3,3,3,3,6,7,6,6,6,1,7,6,5,1
13227,9996795,2795,0,0,4,5,3,4,3,4,3,4,3,3,3,3,5,4,4,3,5,5,3,5,4,7,4,5,3,6,3,5,3
22913,10899331,2795,0,0,4,5,5,1,4,4,5,5,5,3,3,4,4,4,3,4,5,5,3,7,7,7,5,5,2,6,5,4,4
25143,3136243,2795,0,0,5,5,3,3,4,4,5,5,4,5,2,5,5,5,3,3,3,4,3,5,6,6,3,4,6,7,2,7,5
12994,14221744,7633,0,0,1,2,5,5,3,1,1,1,2,4,4,4,4,4,4,4,4,4,2,7,3,6,6,6,2,6,5,6,4
17386,4441964,8162,0,0,4,5,5,1,1,2,1,5,5,5,4,3,5,5,5,5,1,2,3,7,7,7,3,2,1,7,1,6,6
4336,2760021,233,0,0,4,4,4,4,5,5,4,4,4,4,3,4,4,5,4,4,4,4,3,6,7,6,6,6,2,7,2,5,2
13289,824334,840,0,0,4,4,4,3,3,2,2,3,2,2,5,5,3,5,3,3,5,5,3,4,5,5,5,5,4,5,5,4,5
13904,10917277,690,0,0,4,5,4,2,5,4,4,4,4,4,4,5,5,5,3,3,3,4,3,6,3,7,5,7,3,7,1,7,4
19682,6991952,366,0,0,4,5,5,2,5,5,5,5,5,5,2,4,4,4,5,4,3,4,4,7,6,6,3,6,2,7,2,6,3
4001,270869,590,0,0,5,1,1,2,1,2,5,3,4,5,4,4,4,4,4,4,4,3,3,5,5,5,5,3,3,4,5,3,5
1737,2249370,2153,0,0,1,4,5,5,1,1,1,2,1,2,4,4,4,5,4,4,4,4,4,7,5,6,1,7,5,3,3,5,1
11596,6844605,6235,0,0,5,5,5,2,5,5,5,5,4,3,3,3,3,5,5,5,5,4,3,3,5,7,3,7,5,7,5,7,5
14316,2124296,6965,0,0,4,2,4,2,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,5,3,3,5,5,5,5,5,3
19427,2508044,6976,0,0,4,2,1,2,2,1,2,4,2,4,4,4,4,4,4,4,4,3,4,2,2,5,5,7,2,5,3,5,1
11553,2895575,3693,0,0,4,5,3,2,1,2,4,3,3,4,3,3,2,5,5,5,4,5,3,3,6,6,7,7,7,4,1,5,5
1605,44207,7367,0,0,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,5,5,4,3,5,3
10496,958181,9852,0,0,4,4,5,2,4,4,4,4,5,5,4,4,3,4,3,4,4,4,4,5,4,4,5,5,4,7,4,4,4
14532,10693037,3667,0,0,2,1,2,5,1,1,1,2,2,4,4,3,4,4,3,3,4,5,5,6,6,5,3,6,5,6,6,7,5
16836,12926600,9504,0,0,1,1,3,3,1,1,1,1,1,3,3,5,3,5,2,3,5,5,5,7,4,7,2,4,1,7,1,6,4
8409,2609856,2814,0,0,4,1,1,5,1,4,4,4,5,4,4,4,5,5,3,3,3,5,3,7,6,7,2,6,1,7,1,7,1
8279,4984941,2286,0,0,4,3,4,3,2,4,3,4,4,4,5,4,4,4,3,3,4,4,4,5,3,5,2,6,5,6,4,6,2
19711,4575134,2290,1,0,5,5,3,2,2,5,3,4,3,4,5,5,4,3,3,3,4,5,3,7,7,4,6,5,1,5,6,3,7
22702,424726,2286,0,0,4,4,3,3,3,4,2,3,4,3,3,4,4,4,4,4,5,4,4,7,7,7,7,7,1,6,6,4,6
23441,1537548,2313,0,0,1,1,4,4,4,1,1,3,1,3,2,4,5,5,4,3,3,5,5,6,2,3,1,5,1,6,7,7,1
12374,1479802,2317,0,0,5,5,1,1,5,5,4,5,5,5,2,4,5,5,4,4,3,4,3,3,6,5,5,6,5,5,5,5,3
23136,3379255,8551,1,0,4,2,1,3,1,3,4,3,3,4,4,3,4,5,3,3,5,5,3,6,5,2,5,6,2,7,4,2,4
8271,524273,8425,0,0,5,2,4,2,5,4,4,4,3,3,4,5,4,4,3,4,3,5,4,4,6,6,5,6,3,6,1,7,1
17989,12207294,1718,0,0,4,4,3,3,1,1,1,3,1,4,4,3,4,3,5,3,5,3,5,3,3,1,6,7,1,2,3,1,1
2516,209407,3704,0,0,4,4,4,2,5,4,5,4,4,4,4,4,4,4,4,4,3,4,4,7,7,7,4,7,5,7,7,6,3
8414,3343443,3694,0,0,1,1,5,2,5,1,2,3,2,5,1,5,5,4,5,3,3,5,3,6,7,4,7,3,2,7,5,4,1
16869,2071821,3694,0,0,4,5,4,4,5,5,4,5,4,5,2,4,4,5,5,4,3,3,4,7,7,7,1,6,1,7,2,5,2
21307,2071821,3694,0,0,5,2,4,3,4,1,1,4,5,4,3,3,4,5,5,4,4,4,3,7,4,5,6,6,4,4,3,3,2
1415,322133,2146,0,0,4,4,3,3,1,1,1,3,2,4,2,5,4,5,4,4,3,5,3,7,3,7,1,4,1,7,1,5,3
25187,5392203,9949,0,0,3,1,1,1,1,1,4,3,1,4,3,4,4,4,4,4,5,4,3,5,5,7,2,7,2,6,1,7,1
16260,5396545,1402,0,0,4,5,4,2,2,4,4,4,4,4,3,5,5,5,2,4,4,5,2,3,6,7,5,6,7,7,2,6,6
2210,2328984,1404,0,0,4,4,3,3,1,2,4,3,4,4,3,5,5,5,2,4,4,4,3,5,5,6,1,5,1,6,2,7,3
18396,14279540,1404,0,0,4,3,4,4,2,3,3,3,3,4,4,4,5,4,3,4,4,4,3,5,3,6,1,5,7,7,1,6,1
19187,945383,2492,0,0,5,4,3,2,4,4,5,5,4,5,3,3,4,5,3,4,4,5,3,3,1,2,5,6,3,7,3,3,2
3578,5084789,9926,0,0,2,2,3,5,4,4,4,4,1,5,4,5,5,4,2,5,2,2,5,2,6,6,1,7,3,7,5,7,6
4354,1586685,1802,0,0,3,2,3,4,4,2,3,3,2,4,3,4,5,5,4,4,3,4,3,6,5,6,2,6,2,5,2,6,2
5634,13863429,9929,0,0,1,1,5,5,5,1,1,1,1,4,4,3,4,5,4,5,5,3,2,4,4,3,5,6,4,4,4,4,2
9392,79658,9919,0,0,4,5,5,1,4,5,4,4,4,5,4,4,5,5,3,4,3,4,2,3,1,7,5,5,6,7,3,3,6
349,5263039,9922,0,0,3,2,4,5,5,1,1,1,1,5,2,5,5,4,4,4,3,4,3,2,2,7,6,6,4,7,5,3,2
21201,4259893,9924,0,0,5,4,3,3,4,4,2,5,4,3,3,2,5,5,3,4,5,4,5,7,5,6,2,5,2,6,2,6,2
24232,1585201,9528,0,0,4,5,3,1,4,5,4,3,5,5,4,5,5,5,5,4,1,1,4,5,5,6,6,5,6,6,5,6,5
2283,6046762,2502,0,0,3,2,3,1,1,3,2,3,2,4,4,5,5,5,2,4,4,4,2,7,7,6,1,6,1,7,3,7,1
4804,449938,2526,0,0,3,2,5,1,4,2,2,2,1,4,3,5,4,5,3,4,3,5,3,7,5,7,3,7,1,7,2,7,1
7230,1034112,2518,0,0,3,5,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,7,1,7,1,1,1,7,7,6,2
8268,291478,2510,0,0,5,3,4,3,4,5,4,5,3,3,4,4,4,4,4,4,4,4,4,6,6,6,3,6,6,6,2,5,2
8370,5341052,2522,0,0,2,3,3,5,1,1,1,1,1,3,3,5,4,5,3,5,5,3,3,5,1,6,3,6,7,7,1,6,3
9205,1034112,2518,0,0,4,2,4,4,2,2,4,3,3,5,4,4,5,5,4,3,4,3,2,5,2,5,5,5,7,7,5,5,1
12870,531381,9525,0,0,5,3,2,3,1,1,2,3,2,2,1,5,3,5,5,3,5,5,5,1,7,7,6,7,7,1,1,7,1
15378,1034112,2518,0,0,5,2,5,2,2,3,4,5,4,3,4,3,5,3,5,5,5,4,2,6,3,2,2,3,5,7,1,5,1
17166,1034112,2518,0,0,5,5,1,1,5,5,5,5,5,5,5,2,5,4,5,2,5,5,1,7,7,7,1,6,1,7,1,7,1
20394,1034112,2518,0,0,5,4,4,1,5,5,5,5,5,3,3,2,4,4,5,5,5,5,3,7,3,4,6,7,1,7,7,2,1
20856,291478,2510,0,0,4,5,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,6,3,6,5,5,3,6,5
2749,256156,2526,0,0,4,2,3,3,4,2,3,3,2,5,4,4,4,3,5,3,5,4,2,1,1,6,6,6,7,7,1,4,6
24497,4303177,1390,0,0,3,3,4,2,4,2,3,3,1,5,4,3,4,4,4,5,4,4,2,6,6,6,6,6,7,6,7,6,6
4320,3103404,2230,0,0,4,5,5,5,5,5,5,5,5,1,3,5,5,3,4,5,5,4,4,6,4,7,5,5,7,7,5,5,6
6371,3103404,2230,0,0,2,3,4,3,5,2,2,2,2,4,4,4,4,3,4,4,4,4,4,5,4,3,3,4,3,5,3,6,2
16771,808122,2230,0,0,4,4,4,2,5,2,5,4,4,4,4,3,5,4,2,3,5,4,5,3,2,6,5,5,6,6,5,3,5
16784,1194940,1793,0,0,4,5,5,5,4,4,5,4,5,4,5,5,3,3,5,4,4,4,2,6,7,6,7,5,1,7,7,1,1
1197,5577899,2230,0,0,4,1,2,3,2,4,2,2,4,2,2,4,4,5,5,4,4,4,5,7,7,5,6,7,1,7,6,5,2
17510,467336,1793,0,0,5,4,1,1,2,5,5,5,5,4,3,4,4,5,3,4,3,4,5,7,1,6,1,6,2,7,1,6,1
731,8202228,1733,0,0,4,4,4,5,2,5,4,4,5,4,3,4,4,4,4,4,4,4,4,3,3,3,5,5,3,6,5,5,3
3448,2872198,1733,0,0,1,2,1,1,3,3,3,1,3,2,2,3,2,5,5,5,5,5,5,4,7,4,4,7,4,4,4,4,4
5566,98184,1502,0,0,5,4,1,4,2,4,5,4,4,5,3,4,5,5,3,3,4,3,4,3,6,3,2,5,6,7,1,7,2
22350,4414743,1733,0,0,5,4,3,1,4,3,3,3,2,4,2,4,5,5,4,4,3,4,4,7,7,7,1,7,1,6,2,7,1
6612,4681830,10106,0,0,4,2,2,4,2,2,2,2,1,4,3,5,4,5,3,5,5,4,1,5,5,2,6,5,2,6,3,3,2
20415,1515133,10073,0,0,4,2,4,1,2,4,4,4,3,5,3,2,4,5,4,3,5,4,4,5,5,5,3,6,3,7,1,6,1
13748,688143,10016,0,0,4,3,3,5,3,1,3,3,1,3,3,2,4,2,5,5,5,5,5,6,5,5,5,7,7,7,5,4,3
20553,1432716,10073,0,0,4,1,3,3,2,5,3,3,1,5,5,4,5,5,4,2,3,3,3,4,4,4,4,5,4,5,4,5,4
1327,3713174,2441,0,0,4,1,4,1,1,2,3,3,4,4,3,4,4,4,4,4,4,4,4,6,6,6,3,6,3,5,3,6,3
7648,758474,2449,0,0,5,2,5,1,1,2,4,3,1,5,3,5,5,5,2,4,4,3,3,6,5,7,1,6,1,7,2,7,6
8403,1118436,3500,0,0,3,1,3,5,3,3,5,3,3,5,5,5,5,5,3,2,3,4,2,4,7,7,2,7,1,7,1,7,1
10038,226187,3500,0,0,2,1,4,4,3,1,1,2,1,4,4,5,4,4,3,3,3,4,5,6,5,4,2,7,2,4,4,4,3
13052,218225,2454,0,0,1,2,3,1,1,1,1,3,1,4,4,5,5,4,3,3,5,4,2,3,2,5,3,3,5,5,3,5,3
19062,3553314,2452,0,0,4,2,4,4,5,3,1,3,1,4,4,3,4,4,5,5,4,3,3,6,5,2,3,3,2,6,5,3,2
20487,11909457,2440,0,0,2,2,4,3,4,2,3,3,2,3,2,5,3,5,3,5,5,4,4,5,4,6,6,6,6,6,6,6,3
24402,218225,2454,0,0,5,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,6,5,5,5,6,6,2,3,2
6634,9362635,2445,0,0,4,3,4,4,2,3,4,3,4,4,3,3,3,4,3,5,5,5,4,2,1,1,5,2,2,1,1,1,1
17290,11119348,1466,0,0,3,4,4,4,4,4,4,3,3,4,1,4,4,5,3,4,5,5,4,6,3,3,5,6,3,6,1,3,1
13696,12334882,34,0,0,5,5,1,1,5,5,5,5,5,5,3,5,5,5,4,5,2,4,1,5,6,5,3,5,5,7,2,2,3
2533,3953526,1700,0,0,1,1,4,3,1,1,1,1,1,3,3,2,5,5,4,3,5,5,4,5,3,7,1,5,7,7,1,7,2
20730,8486099,11711,0,0,4,2,3,3,5,3,3,3,3,3,3,3,5,4,4,4,4,5,4,5,6,4,6,6,2,7,4,4,2
23142,3265795,4281,0,0,5,4,4,5,1,1,1,3,5,5,5,5,5,5,2,2,5,3,2,3,7,5,3,7,5,7,1,3,1
21475,8952406,564,0,0,4,4,4,3,4,5,4,4,3,4,3,4,4,5,4,4,4,4,3,5,5,4,4,4,4,5,5,4,4
8318,8814330,11570,0,0,2,2,4,5,4,1,1,1,1,3,3,4,5,5,4,3,5,4,3,6,6,4,5,6,3,6,6,5,2
2486,9708633,4441,0,0,5,5,5,5,5,5,5,5,5,4,3,4,4,4,3,5,5,5,2,5,4,6,3,6,3,7,2,5,2
9387,5618664,4535,0,0,3,3,5,4,3,3,4,3,2,5,4,4,4,4,4,4,3,4,3,7,2,6,1,7,1,7,1,6,1
17791,8808614,9368,0,0,5,5,3,3,4,5,4,5,3,4,5,3,4,3,4,5,5,4,2,3,5,6,2,3,7,6,5,6,6
24018,10366749,9286,0,0,2,4,2,3,1,1,1,3,3,4,3,4,4,4,4,4,4,4,4,5,6,5,3,7,2,6,5,4,2
7353,5832996,8460,0,0,2,1,2,2,1,1,1,3,1,4,3,3,5,4,4,4,4,4,4,1,6,6,4,6,6,5,5,4,4
18087,6007535,1651,0,0,5,5,5,3,4,4,4,4,5,4,2,4,5,5,4,4,3,4,4,7,6,5,5,6,1,6,3,3,5
3085,6523239,496,0,0,4,5,4,2,4,4,4,4,4,4,3,4,4,4,4,5,5,4,2,5,5,5,3,6,3,6,2,6,3
265,8035734,80,0,0,5,5,4,1,5,5,5,5,5,2,5,5,5,5,2,5,5,3,2,5,2,5,2,7,1,6,6,7,5
1700,2188817,7213,0,0,2,2,2,1,1,1,4,2,2,4,4,3,5,5,3,3,4,4,4,6,4,5,3,6,5,7,6,5,5
4350,4189485,80,0,0,2,4,3,2,4,4,4,3,4,3,3,3,4,4,3,4,5,5,5,3,3,7,3,7,3,7,3,6,6
6358,11252436,80,0,0,5,5,4,1,5,5,5,5,4,3,2,4,5,5,5,3,3,4,5,6,6,7,7,6,6,7,1,7,6
6425,4189485,80,0,0,5,4,4,2,4,4,4,2,5,3,3,4,4,5,3,3,5,5,4,5,3,7,5,7,7,7,1,7,1
9771,2084612,2226,0,0,4,1,3,2,1,1,4,3,4,5,4,5,4,5,3,3,3,4,3,6,6,7,3,6,5,6,2,6,3
11177,3101476,80,0,0,5,5,5,1,5,5,5,3,5,4,4,3,4,4,4,4,2,5,5,7,5,5,5,5,4,3,5,7,7
15558,13129990,80,0,0,4,4,2,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,6,6,6,5,6,5,6,4,6,5
19621,5314922,80,0,0,5,5,4,2,5,5,4,5,5,3,3,5,5,5,5,4,2,4,3,6,6,6,5,6,3,7,2,7,2
23419,12445346,80,0,0,4,4,2,2,2,2,2,2,1,4,3,5,5,5,2,4,4,4,3,6,4,2,5,7,2,7,2,6,1
23489,12533380,80,0,0,5,5,4,1,5,5,5,5,5,5,3,3,4,3,5,5,3,5,3,5,2,5,5,5,5,7,7,6,4
9507,4534816,1634,0,0,3,1,4,2,3,3,5,3,1,5,2,5,4,4,5,4,4,3,3,5,4,3,4,6,6,4,5,4,5
768,2696997,342,0,0,4,3,5,5,5,4,5,4,3,3,4,3,5,4,3,4,5,4,4,1,3,6,4,6,7,6,2,7,1
11514,12153090,323,0,0,4,4,3,2,2,4,4,4,4,3,3,5,4,4,3,4,5,4,4,1,7,7,3,6,7,7,3,7,7
12051,10600799,317,0,0,1,4,4,5,4,2,1,4,4,2,5,5,3,5,3,3,5,3,5,6,5,7,5,4,1,4,3,1,2
987,4237206,4856,0,0,2,4,2,4,4,2,2,2,1,4,3,3,4,5,4,4,4,3,5,7,7,5,4,5,1,6,6,5,2
11141,1277686,627,0,0,4,5,5,3,5,4,4,3,1,3,2,4,4,4,5,4,4,5,4,6,6,6,7,6,5,7,3,1,2
18852,219972,515,0,0,5,5,5,3,5,4,4,5,5,5,3,3,5,5,5,5,3,3,2,5,4,5,4,4,3,6,4,5,3
25154,8133558,628,0,0,2,2,4,5,5,5,3,5,5,4,4,2,4,5,4,5,3,4,4,6,4,3,7,7,4,6,7,3,1
486,1730869,401,0,0,1,2,3,5,5,1,1,1,1,5,4,4,4,5,2,2,5,4,4,3,3,6,2,6,7,7,2,6,2
6254,1291286,2195,0,0,4,4,4,2,4,4,5,4,4,4,4,4,4,3,3,4,4,4,5,6,5,6,3,5,3,5,3,5,3
1234,14214896,2191,0,0,4,5,3,2,5,5,3,3,3,5,5,4,5,3,3,3,5,3,3,3,4,7,5,7,6,6,6,6,2
3723,137430,1422,0,0,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,1,6,5,3,6,6,5,5,6,7
5707,1244848,1239,0,0,1,1,1,5,5,1,1,1,1,1,3,5,5,5,5,5,5,4,1,4,1,7,1,7,7,7,5,4,6
7076,4691688,2433,0,0,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,6,6,5,6,3,6,2,5,2
13810,6932056,1422,0,0,4,4,3,2,3,2,3,3,2,3,2,5,4,5,5,5,3,4,3,7,5,5,5,6,2,6,7,5,5
14782,2909846,7079,0,0,1,2,3,5,1,1,1,1,1,5,2,5,4,4,4,4,4,4,3,3,6,3,5,6,3,7,5,3,3
21178,258512,1686,0,0,5,3,1,1,5,5,1,5,5,5,5,5,1,3,4,4,4,4,4,6,1,7,7,7,7,7,7,7,7
22777,1244848,1239,0,0,1,2,5,5,3,1,1,1,1,3,4,4,5,3,4,4,4,4,4,6,4,2,1,4,1,4,5,2,3
25389,8944240,1239,0,0,1,4,5,5,5,1,1,1,1,5,5,5,5,5,4,3,3,3,1,5,7,3,2,5,2,6,2,2,2
13644,1222870,1215,0,0,4,4,5,1,4,4,4,4,3,5,3,4,4,4,4,4,4,4,3,5,4,6,5,6,4,4,4,5,4
17338,1788130,4215,0,0,5,4,4,1,5,5,5,5,5,5,1,4,5,4,4,4,4,4,4,7,5,7,5,6,3,7,5,5,3
13103,3645098,3171,0,0,4,5,5,3,4,3,5,5,5,5,5,4,5,5,3,3,3,4,2,4,7,7,6,7,3,7,3,5,5
11241,9992130,2482,0,0,2,4,4,3,4,2,2,3,3,5,3,4,4,4,3,4,4,4,4,6,4,5,2,6,3,5,2,3,2
23278,13326084,1451,0,0,5,4,3,2,5,5,5,4,3,4,5,3,3,3,3,4,5,5,4,7,7,7,5,4,5,3,4,6,4
24406,6370183,11633,0,0,5,5,4,3,5,5,4,3,3,5,4,5,4,5,3,3,3,4,3,5,7,6,6,4,7,7,5,6,7
2358,7254045,2484,0,0,5,1,2,4,5,2,5,4,4,4,3,4,4,4,4,4,4,4,4,7,7,6,5,5,3,6,3,5,3
25263,60227,1952,0,0,4,4,5,5,5,4,2,4,4,4,3,5,5,3,2,4,4,4,5,7,1,7,1,7,1,7,7,3,1
3297,215489,1208,0,0,2,5,5,5,5,1,1,2,1,3,4,4,4,5,4,4,4,4,3,3,3,6,6,6,3,6,2,6,2
12183,3346969,2337,0,0,5,5,5,1,4,2,3,3,4,2,2,5,5,4,4,4,4,5,4,7,7,6,5,6,3,7,3,3,2
5735,12775991,2338,0,0,1,1,2,4,1,2,3,1,1,4,1,4,4,5,3,5,4,5,4,6,5,7,5,7,5,7,5,3,3
10025,3402582,2338,0,0,5,5,4,2,4,4,4,4,4,4,3,3,5,3,5,4,4,4,4,6,3,5,3,6,3,7,3,5,6
6662,6861963,1571,1,1,4,4,3,2,1,2,4,3,3,3,3,4,4,5,5,5,4,3,3,5,5,2,5,7,1,6,6,7,7
15272,1242290,1572,0,0,3,4,3,2,4,3,5,4,4,4,3,5,4,5,3,3,3,5,4,6,7,7,3,6,3,7,1,6,2
16605,3500053,1572,0,0,1,1,5,5,4,1,1,1,1,4,3,4,5,4,4,4,3,4,4,6,5,5,5,6,4,4,5,4,4
18692,14311215,1877,0,0,4,3,4,4,5,3,2,3,3,1,5,5,4,4,4,4,5,3,4,7,5,3,4,4,3,5,2,6,5
82,7152143,1877,0,0,4,4,4,3,5,4,2,4,4,2,3,4,4,4,5,5,4,5,3,4,4,6,4,7,4,6,2,6,2
2016,3956349,1877,0,0,4,2,2,2,2,2,2,3,4,3,3,4,4,4,4,4,4,4,5,6,3,6,2,6,5,7,2,7,2
6919,8673935,1877,0,0,5,4,4,2,4,4,4,4,4,4,3,4,4,5,3,3,5,4,4,6,7,6,5,5,3,6,3,3,3
10914,13823066,1877,0,0,3,3,3,4,2,2,3,3,1,3,3,5,5,5,5,2,4,4,3,5,1,5,6,6,3,7,5,6,2
13841,5792800,1877,0,0,4,4,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,6,6,6,3,7,5,3,4
22112,9431871,1877,0,0,5,4,5,3,5,5,4,2,4,3,5,4,3,5,4,4,3,3,5,6,7,6,6,6,5,7,3,6,5
24939,8210167,1877,0,0,4,4,2,2,4,5,5,4,5,5,2,5,5,5,2,2,5,5,3,3,1,7,7,3,7,7,5,7,7
1013,12721526,92,0,0,1,1,1,5,5,1,1,1,1,2,3,5,5,5,3,5,4,5,2,6,1,5,1,6,1,7,2,7,3
16272,11199589,92,0,0,3,4,3,4,3,2,2,3,3,4,4,4,4,4,4,4,4,4,3,4,5,7,7,7,3,6,4,3,4
